car_number,start,finish,lap,lap_time,lap_speed,running_position
14,27,9,57,83.971,105.036,27
14,27,9,58,74.923,117.721,21
14,27,9,59,74.825,117.875,18
14,27,9,60,74.594,118.24,15
14,27,9,61,74.667,118.124,15
14,27,9,62,75.126,117.403,14
14,27,9,63,75.07,117.49,13
14,27,9,64,74.841,117.85,11
14,27,9,65,75.615,116.644,10
14,27,9,66,75.735,116.459,10
14,27,9,67,75.055,117.514,9
14,27,9,68,75.84,116.297,10
14,27,9,69,75.723,116.477,10
14,27,9,70,75.552,116.741,10
14,27,9,71,75.59,116.682,10
14,27,9,72,75.203,117.283,10
14,27,9,73,75.457,116.888,10
14,27,9,74,75.561,116.727,10
14,27,9,75,75.508,116.809,10
14,27,9,76,75.458,116.886,10
14,27,9,77,75.411,116.959,10
14,27,9,78,75.672,116.556,10
14,27,9,79,75.57,116.713,10
14,27,9,80,75.577,116.702,10
14,27,9,81,75.933,116.155,10
14,27,9,82,75.935,116.152,10
14,27,9,83,75.765,116.413,10
14,27,9,84,75.945,116.137,10
14,27,9,85,75.82,116.328,10
14,27,9,86,75.557,116.733,10
14,27,9,87,75.443,116.909,10
14,27,9,88,75.883,116.232,10
14,27,9,89,76.236,115.693,10
14,27,9,90,76.032,116.004,9
8,13,10,1,77.686,113.534,8
8,13,10,2,75.117,117.417,8
8,13,10,3,74.77,117.962,7
8,13,10,4,74.234,118.813,7
8,13,10,5,74.193,118.879,7
8,13,10,6,74.406,118.539,7
8,13,10,7,74.542,118.323,7
8,13,10,8,74.662,118.132,7
8,13,10,9,74.939,117.696,7
8,13,10,10,75.133,117.392,7
8,13,10,11,167.315,52.715,7
8,13,10,12,206.173,42.78,6
8,13,10,13,76.851,114.768,5
8,13,10,14,73.666,119.73,5
8,13,10,15,74.027,119.146,5
8,13,10,16,74.219,118.837,5
8,13,10,17,74.329,118.662,5
8,13,10,18,74.789,117.932,4
8,13,10,19,74.788,117.933,4
8,13,10,20,75.252,117.206,4
8,13,10,21,212.633,41.48,29
8,13,10,22,203.854,43.266,17
8,13,10,23,78.984,111.668,17
8,13,10,24,76.081,115.929,18
8,13,10,25,94.454,93.379,17
8,13,10,26,201.654,43.738,17
8,13,10,27,200.801,43.924,17
8,13,10,28,78.478,112.388,18
8,13,10,29,74.98,117.631,16
8,13,10,30,74.987,117.62,17
8,13,10,31,75.989,116.069,18
8,13,10,32,75.272,117.175,18
8,13,10,33,75.759,116.422,18
8,13,10,34,74.987,117.62,18
8,13,10,35,74.757,117.982,18
8,13,10,36,76.044,115.985,18
8,13,10,37,75.329,117.086,17
8,13,10,38,76.207,115.737,17
8,13,10,39,75.073,117.486,17
8,13,10,40,75.9,116.206,17
8,13,10,41,140.45,62.798,17
8,13,10,42,209.404,42.12,31
8,13,10,43,186.651,47.254,24
8,13,10,44,79.182,111.389,24
8,13,10,45,75.938,116.147,22
8,13,10,46,75.008,117.587,21
8,13,10,47,75.252,117.206,19
8,13,10,48,75.593,116.677,18
8,13,10,49,75.285,117.155,18
8,13,10,50,75.328,117.088,18
8,13,10,51,75.589,116.684,17
8,13,10,52,75.722,116.479,16
8,13,10,53,75.695,116.52,16
8,13,10,54,76.371,115.489,15
8,13,10,55,75.524,116.784,13
8,13,10,56,75.077,117.479,10
8,13,10,57,75.213,117.267,7
8,13,10,58,75.294,117.141,4
8,13,10,59,75.702,116.509,4
8,13,10,60,102.58,85.982,16
8,13,10,61,83.505,105.622,20
8,13,10,62,74.512,118.37,18
8,13,10,63,73.859,119.417,17
8,13,10,64,74.594,118.24,16
8,13,10,65,74.457,118.458,15
8,13,10,66,74.828,117.87,15
8,13,10,67,75.182,117.315,14
8,13,10,68,75.655,116.582,13
8,13,10,69,75.334,117.079,13
8,13,10,70,75.059,117.508,12
8,13,10,71,74.894,117.766,12
8,13,10,72,75.014,117.578,12
8,13,10,73,75.658,116.577,12
8,13,10,74,75.281,117.161,12
8,13,10,75,74.893,117.768,12
8,13,10,76,75.428,116.933,12
8,13,10,77,75.425,116.937,11
8,13,10,78,75.402,116.973,11
8,13,10,79,75.148,117.368,11
8,13,10,80,75.608,116.654,11
8,13,10,81,75.488,116.84,11
8,13,10,82,75.699,116.514,11
8,13,10,83,75.386,116.998,11
8,13,10,84,75.575,116.705,11
8,13,10,85,75.443,116.909,11
8,13,10,86,75.562,116.725,11
8,13,10,87,75.398,116.979,11
8,13,10,88,75.723,116.477,11
8,13,10,89,75.655,116.582,11
8,13,10,90,75.812,116.34,10
21,14,11,1,78.459,112.415,13
21,14,11,2,75.723,116.477,13
21,14,11,3,75.042,117.534,13
21,14,11,4,74.45,118.469,13
21,14,11,5,74.372,118.593,13
21,14,11,6,75.232,117.237,14
21,14,11,7,74.843,117.847,14
21,14,11,8,74.442,118.482,13
21,14,11,9,74.221,118.834,13
21,14,11,10,77.154,114.317,12
21,14,11,11,166.105,53.099,12
21,14,11,12,203.243,43.396,11
21,14,11,13,78.633,112.167,12
21,14,11,14,75.039,117.539,13
21,14,11,15,74.571,118.277,13
21,14,11,16,74.541,118.324,13
21,14,11,17,85.331,103.362,19
21,14,11,18,103.485,85.23,28
21,14,11,19,74.882,117.785,28
21,14,11,20,87.838,100.412,28
21,14,11,21,148.836,59.26,19
21,14,11,22,209.493,42.102,6
21,14,11,23,77.564,113.713,7
21,14,11,24,74.235,118.812,7
21,14,11,25,85.567,103.077,6
21,14,11,26,205.576,42.904,6
21,14,11,27,209.069,42.187,6
21,14,11,28,75.553,116.739,5
21,14,11,29,74.311,118.69,5
21,14,11,30,74.454,118.462,5
21,14,11,31,74.113,119.007,5
21,14,11,32,74.325,118.668,5
21,14,11,33,74.323,118.671,5
21,14,11,34,74.522,118.354,5
21,14,11,35,74.991,117.614,5
21,14,11,36,75.553,116.739,6
21,14,11,37,75.814,116.337,7
21,14,11,38,74.843,117.847,7
21,14,11,39,75.08,117.475,7
21,14,11,40,75.5,116.821,7
21,14,11,41,141.572,62.3,7
21,14,11,42,196.619,44.858,7
21,14,11,43,208.118,42.38,7
21,14,11,44,77.423,113.92,10
21,14,11,45,75.275,117.17,10
21,14,11,46,75.533,116.77,10
21,14,11,47,75.366,117.029,9
21,14,11,48,75.006,117.591,9
21,14,11,49,75.051,117.52,9
21,14,11,50,75.096,117.45,9
21,14,11,51,75.75,116.436,10
21,14,11,52,75.563,116.724,11
21,14,11,53,75.22,117.256,11
21,14,11,54,75.475,116.86,11
21,14,11,55,75.711,116.496,8
21,14,11,56,85.707,102.909,14
21,14,11,57,104.226,84.624,30
21,14,11,58,74.509,118.375,25
21,14,11,59,75.363,117.034,22
21,14,11,60,75.121,117.411,19
21,14,11,61,74.987,117.62,17
21,14,11,62,74.677,118.109,16
21,14,11,63,74.645,118.159,15
21,14,11,64,74.624,118.193,14
21,14,11,65,74.863,117.815,13
21,14,11,66,75.205,117.279,13
21,14,11,67,75.275,117.17,12
21,14,11,68,75.648,116.593,12
21,14,11,69,75.607,116.656,11
21,14,11,70,75.091,117.457,11
21,14,11,71,75.236,117.231,11
21,14,11,72,75.226,117.247,11
21,14,11,73,75.358,117.041,11
21,14,11,74,75.312,117.113,11
21,14,11,75,75.372,117.02,11
21,14,11,76,75.347,117.058,11
21,14,11,77,75.916,116.181,12
21,14,11,78,75.777,116.394,12
21,14,11,79,75.473,116.863,12
21,14,11,80,75.484,116.846,12
21,14,11,81,75.432,116.927,12
21,14,11,82,76.022,116.019,12
21,14,11,83,75.029,117.555,12
21,14,11,84,75.5,116.821,12
21,14,11,85,75.584,116.691,12
21,14,11,86,75.22,117.256,12
21,14,11,87,75.571,116.711,12
21,14,11,88,75.657,116.579,12
21,14,11,89,76.145,115.832,12
21,14,11,90,76.016,116.028,11
42,12,12,1,78.378,112.532,12
42,12,12,2,75.538,116.762,12
42,12,12,3,75.122,117.409,12
42,12,12,4,74.509,118.375,12
42,12,12,5,74.363,118.607,12
42,12,12,6,75.326,117.091,13
42,12,12,7,75.023,117.564,13
42,12,12,8,75.477,116.857,14
42,12,12,9,75.041,117.536,14
42,12,12,10,77.158,114.311,14
42,12,12,11,166.143,53.087,15
42,12,12,12,201.702,43.728,14
42,12,12,13,78.902,111.784,15
42,12,12,14,75.922,116.172,16
42,12,12,15,74.748,117.996,16
42,12,12,16,74.619,118.2,16
42,12,12,17,86.352,102.14,24
42,12,12,18,103.791,84.978,30
42,12,12,19,74.821,117.881,30
42,12,12,20,92.499,95.352,30
42,12,12,21,142.766,61.779,21
42,12,12,22,208.175,42.368,7
42,12,12,23,77.658,113.575,8
42,12,12,24,74.863,117.815,8
42,12,12,25,85.697,102.921,7
42,12,12,26,205.198,42.983,7
42,12,12,27,208.508,42.301,7
42,12,12,28,76.496,115.3,6
42,12,12,29,74.049,119.11,6
42,12,12,30,74.2,118.868,6
42,12,12,31,74.355,118.62,6
42,12,12,32,74.518,118.361,6
42,12,12,33,74.435,118.493,6
42,12,12,34,74.426,118.507,6
42,12,12,35,74.372,118.593,6
42,12,12,36,74.886,117.779,5
42,12,12,37,74.543,118.321,5
42,12,12,38,74.324,118.67,5
42,12,12,39,75.366,117.029,6
42,12,12,40,76.701,114.992,6
42,12,12,41,141.093,62.512,6
42,12,12,42,196.683,44.844,6
42,12,12,43,208.956,42.21,6
42,12,12,44,75.919,116.176,5
42,12,12,45,74.057,119.097,4
42,12,12,46,74.178,118.903,4
42,12,12,47,74.202,118.865,4
42,12,12,48,74.538,118.329,4
42,12,12,49,74.085,119.052,4
42,12,12,50,74.903,117.752,4
42,12,12,51,74.948,117.682,4
42,12,12,52,75.406,116.967,4
42,12,12,53,75.18,117.318,4
42,12,12,54,75.164,117.343,5
42,12,12,55,86.688,101.744,11
42,12,12,56,104.568,84.347,33
42,12,12,57,74.92,117.726,26
42,12,12,58,75.368,117.026,20
42,12,12,59,74.973,117.642,17
42,12,12,60,74.708,118.06,14
42,12,12,61,75.032,117.55,14
42,12,12,62,75.224,117.25,13
42,12,12,63,74.676,118.11,12
42,12,12,64,74.599,118.232,10
42,12,12,65,75.572,116.71,9
42,12,12,66,75.182,117.315,8
42,12,12,67,75.261,117.192,8
42,12,12,68,75.058,117.509,8
42,12,12,69,76.057,115.966,9
42,12,12,70,75.73,116.466,9
42,12,12,71,75.722,116.479,9
42,12,12,72,75.283,117.158,9
42,12,12,73,75.009,117.586,9
42,12,12,74,75.335,117.077,9
42,12,12,75,75.369,117.024,9
42,12,12,76,75.342,117.066,9
42,12,12,77,75.289,117.149,9
42,12,12,78,75.541,116.758,9
42,12,12,79,75.617,116.64,9
42,12,12,80,75.429,116.931,9
42,12,12,81,75.431,116.928,9
42,12,12,82,75.255,117.202,9
42,12,12,83,75.494,116.83,9
42,12,12,84,75.469,116.869,9
42,12,12,85,75.415,116.953,9
42,12,12,86,75.406,116.967,9
42,12,12,87,75.56,116.728,9
42,12,12,88,76.651,115.067,8
42,12,12,89,77.827,113.328,8
42,12,12,90,80.498,109.568,12
1,17,13,1,79.031,111.602,15
1,17,13,2,75.774,116.399,15
1,17,13,3,75.561,116.727,16
1,17,13,4,74.725,118.033,16
1,17,13,5,74.508,118.377,16
1,17,13,6,74.667,118.124,16
1,17,13,7,74.813,117.894,16
1,17,13,8,75.057,117.511,16
1,17,13,9,75.225,117.248,16
1,17,13,10,77.72,113.484,16
1,17,13,11,166.363,53.017,18
1,17,13,12,201.11,43.857,23
1,17,13,13,79.019,111.619,21
1,17,13,14,76.753,114.914,20
1,17,13,15,74.434,118.494,20
1,17,13,16,74.436,118.491,19
1,17,13,17,75.134,117.39,13
1,17,13,18,74.434,118.494,12
1,17,13,19,74.372,118.593,12
1,17,13,20,75.635,116.613,12
1,17,13,21,191.068,46.162,8
1,17,13,22,217.129,40.621,15
1,17,13,23,78.831,111.885,14
1,17,13,24,75.702,116.509,16
1,17,13,25,93.21,94.625,15
1,17,13,26,201.819,43.703,15
1,17,13,27,202.35,43.588,15
1,17,13,28,79.003,111.641,20
1,17,13,29,75.383,117.003,20
1,17,13,30,75.877,116.241,20
1,17,13,31,75.821,116.327,22
1,17,13,32,75.117,117.417,21
1,17,13,33,74.978,117.635,20
1,17,13,34,75.16,117.35,20
1,17,13,35,75.613,116.647,21
1,17,13,36,75.266,117.184,21
1,17,13,37,75.707,116.502,20
1,17,13,38,75.755,116.428,20
1,17,13,39,75.657,116.579,20
1,17,13,40,77.103,114.392,20
1,17,13,41,139.836,63.074,20
1,17,13,42,191.378,46.087,18
1,17,13,43,203.097,43.428,26
1,17,13,44,78.313,112.625,22
1,17,13,45,76.393,115.456,21
1,17,13,46,74.942,117.691,20
1,17,13,47,75.945,116.137,21
1,17,13,48,75.476,116.858,20
1,17,13,49,74.938,117.697,19
1,17,13,50,75.046,117.528,16
1,17,13,51,75.618,116.639,16
1,17,13,52,75.35,117.054,15
1,17,13,53,75.41,116.961,13
1,17,13,54,74.74,118.009,13
1,17,13,55,75.174,117.328,12
1,17,13,56,74.994,117.609,9
1,17,13,57,76.26,115.657,5
1,17,13,58,74.868,117.807,3
1,17,13,59,75.162,117.347,3
1,17,13,60,75.062,117.503,2
1,17,13,61,75.798,116.362,2
1,17,13,62,75.24,117.225,2
1,17,13,63,75.433,116.925,1
1,17,13,64,86.276,102.23,1
1,17,13,65,102.433,86.105,16
1,17,13,66,74.424,118.51,16
1,17,13,67,74.779,117.948,15
1,17,13,68,74.548,118.313,15
1,17,13,69,74.656,118.142,15
1,17,13,70,75.769,116.406,14
1,17,13,71,74.602,118.227,14
1,17,13,72,75.035,117.545,13
1,17,13,73,75.213,117.267,13
1,17,13,74,74.744,118.003,13
1,17,13,75,75.045,117.529,13
1,17,13,76,75.057,117.511,13
1,17,13,77,75.452,116.896,13
1,17,13,78,75.829,116.314,13
1,17,13,79,75.296,117.138,13
1,17,13,80,75.558,116.732,13
1,17,13,81,75.451,116.897,13
1,17,13,82,76.109,115.886,13
1,17,13,83,75.306,117.122,13
1,17,13,84,75.401,116.975,13
1,17,13,85,75.559,116.73,13
1,17,13,86,75.668,116.562,13
1,17,13,87,75.641,116.603,13
1,17,13,88,75.997,116.057,13
1,17,13,89,76.263,115.652,13
1,17,13,90,76.174,115.788,13
12,3,14,1,76.749,114.92,3
12,3,14,2,76.339,115.537,6
12,3,14,3,74.014,119.167,6
12,3,14,4,73.576,119.876,6
12,3,14,5,73.815,119.488,6
12,3,14,6,74.02,119.157,6
12,3,14,7,74.271,118.754,6
12,3,14,8,73.941,119.284,6
12,3,14,9,74.201,118.866,6
12,3,14,10,74.704,118.066,5
12,3,14,11,172.038,51.268,5
12,3,14,12,206.506,42.711,5
12,3,14,13,77.335,114.049,6
12,3,14,14,73.805,119.504,6
12,3,14,15,74.13,118.98,6
12,3,14,16,74.409,118.534,6
12,3,14,17,105.156,83.875,34
12,3,14,18,84.956,103.818,27
12,3,14,19,75.468,116.871,27
12,3,14,20,88.2,100,27
12,3,14,21,148.906,59.232,16
12,3,14,22,210.912,41.818,5
12,3,14,23,77.365,114.005,6
12,3,14,24,73.968,119.241,6
12,3,14,25,111.155,79.349,32
12,3,14,26,217.772,40.501,36
12,3,14,27,174.444,50.561,32
12,3,14,28,78.914,111.767,27
12,3,14,29,75.3,117.131,26
12,3,14,30,75.52,116.79,24
12,3,14,31,74.812,117.896,23
12,3,14,32,75.318,117.103,22
12,3,14,33,75.339,117.071,22
12,3,14,34,74.676,118.11,21
12,3,14,35,74.97,117.647,20
12,3,14,36,75.376,117.013,20
12,3,14,37,75.503,116.817,19
12,3,14,38,75.892,116.218,19
12,3,14,39,75.472,116.865,19
12,3,14,40,76.647,115.073,19
12,3,14,41,139.871,63.058,19
12,3,14,42,190.944,46.192,15
12,3,14,43,203.11,43.425,14
12,3,14,44,78.354,112.566,14
12,3,14,45,74.828,117.87,14
12,3,14,46,75.129,117.398,13
12,3,14,47,75.623,116.631,12
12,3,14,48,75.979,116.085,12
12,3,14,49,75.319,117.102,12
12,3,14,50,76.007,116.042,13
12,3,14,51,75.193,117.298,12
12,3,14,52,75.095,117.451,12
12,3,14,53,75.184,117.312,12
12,3,14,54,75.265,117.186,12
12,3,14,55,75.534,116.769,9
12,3,14,56,75.801,116.357,7
12,3,14,57,77.306,114.092,6
12,3,14,58,104.235,84.616,22
12,3,14,59,84.357,104.556,24
12,3,14,60,74.096,119.035,22
12,3,14,61,74.463,118.448,19
12,3,14,62,74.852,117.833,17
12,3,14,63,74.327,118.665,16
12,3,14,64,74.368,118.599,15
12,3,14,65,74.776,117.952,14
12,3,14,66,74.874,117.798,14
12,3,14,67,75.207,117.276,13
12,3,14,68,76.228,115.706,14
12,3,14,69,75.528,116.778,14
12,3,14,70,75.615,116.644,13
12,3,14,71,75.184,117.312,13
12,3,14,72,76.264,115.651,14
12,3,14,73,75.476,116.858,14
12,3,14,74,75.605,116.659,14
12,3,14,75,75.567,116.718,14
12,3,14,76,75.412,116.958,14
12,3,14,77,75.649,116.591,14
12,3,14,78,75.409,116.962,14
12,3,14,79,75.211,117.27,14
12,3,14,80,75.662,116.571,14
12,3,14,81,75.357,117.043,14
12,3,14,82,75.664,116.568,14
12,3,14,83,75.965,116.106,14
12,3,14,84,75.834,116.307,14
12,3,14,85,75.964,116.108,14
12,3,14,86,75.633,116.616,14
12,3,14,87,76.204,115.742,14
12,3,14,88,76.182,115.775,14
12,3,14,89,76.837,114.788,14
12,3,14,90,77.802,113.365,14
3,16,15,1,78.462,112.411,14
3,16,15,2,75.729,116.468,14
3,16,15,3,75.121,117.411,14
3,16,15,4,74.826,117.873,15
3,16,15,5,74.332,118.657,15
3,16,15,6,74.84,117.851,15
3,16,15,7,75.041,117.536,15
3,16,15,8,75.371,117.021,15
3,16,15,9,74.85,117.836,15
3,16,15,10,77.219,114.221,15
3,16,15,11,164.952,53.47,14
3,16,15,12,202.493,43.557,13
3,16,15,13,77.976,113.112,11
3,16,15,14,74.513,118.369,11
3,16,15,15,74.366,118.603,11
3,16,15,16,74.844,117.845,11
3,16,15,17,74.916,117.732,9
3,16,15,18,75.129,117.398,8
3,16,15,19,74.954,117.672,8
3,16,15,20,76.046,115.982,9
3,16,15,21,192.345,45.855,5
3,16,15,22,218.869,40.298,21
3,16,15,23,79.526,110.907,20
3,16,15,24,75.782,116.386,20
3,16,15,25,96.033,91.843,19
3,16,15,26,201.458,43.781,19
3,16,15,27,199.028,44.315,19
3,16,15,28,78.644,112.151,19
3,16,15,29,75.094,117.453,19
3,16,15,30,75.128,117.4,18
3,16,15,31,75.211,117.27,17
3,16,15,32,75.337,117.074,17
3,16,15,33,75.313,117.111,16
3,16,15,34,74.575,118.27,16
3,16,15,35,75.219,117.258,16
3,16,15,36,75.453,116.894,16
3,16,15,37,75.786,116.38,15
3,16,15,38,74.821,117.881,15
3,16,15,39,75.163,117.345,15
3,16,15,40,75.476,116.858,15
3,16,15,41,141.236,62.449,15
3,16,15,42,191.853,45.973,12
3,16,15,43,204.535,43.122,12
3,16,15,44,77.253,114.17,11
3,16,15,45,75.058,117.509,11
3,16,15,46,75.635,116.613,11
3,16,15,47,78.114,112.912,16
3,16,15,48,75.262,117.191,16
3,16,15,49,75.549,116.745,16
3,16,15,50,75.813,116.339,17
3,16,15,51,76.194,115.757,18
3,16,15,52,77.299,114.102,20
3,16,15,53,76.021,116.021,20
3,16,15,54,76.183,115.774,21
3,16,15,55,76.377,115.48,19
3,16,15,56,76.565,115.196,13
3,16,15,57,85.982,102.58,20
3,16,15,58,100.73,87.561,29
3,16,15,59,74.31,118.692,26
3,16,15,60,74.202,118.865,23
3,16,15,61,74.787,117.935,21
3,16,15,62,74.524,118.351,21
3,16,15,63,74.707,118.061,19
3,16,15,64,74.911,117.74,17
3,16,15,65,75.344,117.063,17
3,16,15,66,74.865,117.812,17
3,16,15,67,74.998,117.603,16
3,16,15,68,75.398,116.979,16
3,16,15,69,75.257,117.198,16
3,16,15,70,75.383,117.003,15
3,16,15,71,75.757,116.425,15
3,16,15,72,76.189,115.765,15
3,16,15,73,75.249,117.211,15
3,16,15,74,75.384,117.001,15
3,16,15,75,75.756,116.426,15
3,16,15,76,75.927,116.164,15
3,16,15,77,77.172,114.29,16
3,16,15,78,75.328,117.088,16
3,16,15,79,75.569,116.715,16
3,16,15,80,75.542,116.756,16
3,16,15,81,75.473,116.863,16
3,16,15,82,75.783,116.385,16
3,16,15,83,75.779,116.391,16
3,16,15,84,75.975,116.091,16
3,16,15,85,75.892,116.218,16
3,16,15,86,76.07,115.946,16
3,16,15,87,76.271,115.64,16
3,16,15,88,76.018,116.025,16
3,16,15,89,76.751,114.917,15
3,16,15,90,76.144,115.833,15
10,8,16,1,78.245,112.723,9
10,8,16,2,76.159,115.81,11
10,8,16,3,75.013,117.58,11
10,8,16,4,74.252,118.785,11
10,8,16,5,74.358,118.615,11
10,8,16,6,74.528,118.345,11
10,8,16,7,74.707,118.061,11
10,8,16,8,74.814,117.892,11
10,8,16,9,75.528,116.778,12
10,8,16,10,78.13,112.889,13
10,8,16,11,165.906,53.163,13
10,8,16,12,202.569,43.541,12
10,8,16,13,78.739,112.016,14
10,8,16,14,75.055,117.514,14
10,8,16,15,75.533,116.77,15
10,8,16,16,74.441,118.483,15
10,8,16,17,86.388,102.098,23
10,8,16,18,104.897,84.082,31
10,8,16,19,74.667,118.124,31
10,8,16,20,94.872,92.967,31
10,8,16,21,142.319,61.973,23
10,8,16,22,206.165,42.781,10
10,8,16,23,77.876,113.257,10
10,8,16,24,75.491,116.835,10
10,8,16,25,87.956,100.277,9
10,8,16,26,203.267,43.391,9
10,8,16,27,207.289,42.549,9
10,8,16,28,77.336,114.048,11
10,8,16,29,75.133,117.392,12
10,8,16,30,75.196,117.293,12
10,8,16,31,75.193,117.298,12
10,8,16,32,75.32,117.1,12
10,8,16,33,74.651,118.15,12
10,8,16,34,75.147,117.37,13
10,8,16,35,75.967,116.103,14
10,8,16,36,75.433,116.925,13
10,8,16,37,74.532,118.338,13
10,8,16,38,74.706,118.063,13
10,8,16,39,75.48,116.852,13
10,8,16,40,75.91,116.19,12
10,8,16,41,139.695,63.138,12
10,8,16,42,195.031,45.224,11
10,8,16,43,204.977,43.029,11
10,8,16,44,78.232,112.742,13
10,8,16,45,74.999,117.602,13
10,8,16,46,77.472,113.848,17
10,8,16,47,75.641,116.603,17
10,8,16,48,75.382,117.004,17
10,8,16,49,75.9,116.206,17
10,8,16,50,75.739,116.453,19
10,8,16,51,76.23,115.702,20
10,8,16,52,76.642,115.081,19
10,8,16,53,75.329,117.086,19
10,8,16,54,75.749,116.437,19
10,8,16,55,86.734,101.69,30
10,8,16,56,103.837,84.941,35
10,8,16,57,76.349,115.522,33
10,8,16,58,74.77,117.962,31
10,8,16,59,74.965,117.655,28
10,8,16,60,74.528,118.345,25
10,8,16,61,74.846,117.842,24
10,8,16,62,75.265,117.186,22
10,8,16,63,74.659,118.137,21
10,8,16,64,74.705,118.064,19
10,8,16,65,75.721,116.48,18
10,8,16,66,74.757,117.982,18
10,8,16,67,74.84,117.851,17
10,8,16,68,75.545,116.752,17
10,8,16,69,75.019,117.57,17
10,8,16,70,75.162,117.347,16
10,8,16,71,75.071,117.489,16
10,8,16,72,75.777,116.394,16
10,8,16,73,75.592,116.679,16
10,8,16,74,74.98,117.631,16
10,8,16,75,75.804,116.353,16
10,8,16,76,75.135,117.389,16
10,8,16,77,76.282,115.624,15
10,8,16,78,74.978,117.635,15
10,8,16,79,75.258,117.197,15
10,8,16,80,75.187,117.308,15
10,8,16,81,75.147,117.37,15
10,8,16,82,75.226,117.247,15
10,8,16,83,75.577,116.702,15
10,8,16,84,75.668,116.562,15
10,8,16,85,76.122,115.867,15
10,8,16,86,76.352,115.518,15
10,8,16,87,76.323,115.561,15
10,8,16,88,77.104,114.391,15
10,8,16,89,79.655,110.728,16
10,8,16,90,75.975,116.091,16
17,24,17,1,80.001,110.249,23
17,24,17,2,76.248,115.675,23
17,24,17,3,75.434,116.923,23
17,24,17,4,74.844,117.845,23
17,24,17,5,75.346,117.06,24
17,24,17,6,74.9,117.757,24
17,24,17,7,76.016,116.028,24
17,24,17,8,75.715,116.489,25
17,24,17,9,75.575,116.705,25
17,24,17,10,79.509,110.931,25
17,24,17,11,160.724,54.877,21
17,24,17,12,198.683,44.392,19
17,24,17,13,79.387,111.101,20
17,24,17,14,77.07,114.441,22
17,24,17,15,76.187,115.768,24
17,24,17,16,75.428,116.933,24
17,24,17,17,76.307,115.586,15
17,24,17,18,75.344,117.063,14
17,24,17,19,75.139,117.382,14
17,24,17,20,75.63,116.62,14
17,24,17,21,186.538,47.283,9
17,24,17,22,216.788,40.685,27
17,24,17,23,79.742,110.607,25
17,24,17,24,76.143,115.835,25
17,24,17,25,99.422,88.713,24
17,24,17,26,200.052,44.089,24
17,24,17,27,196.344,44.921,23
17,24,17,28,79.282,111.248,24
17,24,17,29,75.394,116.985,24
17,24,17,30,75.971,116.097,23
17,24,17,31,75.18,117.318,24
17,24,17,32,75.805,116.351,23
17,24,17,33,75.082,117.472,23
17,24,17,34,75.201,117.286,23
17,24,17,35,75.008,117.587,23
17,24,17,36,76.073,115.941,23
17,24,17,37,75.398,116.979,21
17,24,17,38,75.491,116.835,21
17,24,17,39,75.325,117.093,21
17,24,17,40,77.142,114.335,21
17,24,17,41,139.92,63.036,21
17,24,17,42,189.86,46.455,16
17,24,17,43,202.654,43.522,15
17,24,17,44,78.629,112.172,16
17,24,17,45,76.344,115.53,19
17,24,17,46,75.606,116.657,19
17,24,17,47,76.183,115.774,20
17,24,17,48,75.681,116.542,21
17,24,17,49,76.103,115.896,22
17,24,17,50,76.743,114.929,23
17,24,17,51,75.617,116.64,23
17,24,17,52,75.7,116.513,23
17,24,17,53,76.534,115.243,23
17,24,17,54,75.778,116.393,23
17,24,17,55,76.096,115.906,21
17,24,17,56,76.586,115.165,15
17,24,17,57,75.862,116.264,10
17,24,17,58,75.781,116.388,6
17,24,17,59,85.84,102.749,12
17,24,17,60,103.084,85.561,28
17,24,17,61,75.221,117.254,28
17,24,17,62,74.65,118.151,28
17,24,17,63,75.384,117.001,26
17,24,17,64,74.599,118.232,24
17,24,17,65,75.2,117.287,22
17,24,17,66,74.898,117.76,22
17,24,17,67,74.995,117.608,21
17,24,17,68,75.171,117.332,21
17,24,17,69,75.542,116.756,21
17,24,17,70,75.722,116.479,20
17,24,17,71,76.071,115.944,20
17,24,17,72,76.541,115.232,19
17,24,17,73,74.984,117.625,19
17,24,17,74,75.359,117.04,19
17,24,17,75,75.548,116.747,19
17,24,17,76,75.644,116.599,19
17,24,17,77,75.687,116.533,19
17,24,17,78,75.646,116.596,19
17,24,17,79,76.062,115.958,18
17,24,17,80,75.402,116.973,18
17,24,17,81,75.325,117.093,18
17,24,17,82,75.493,116.832,18
17,24,17,83,75.26,117.194,18
17,24,17,84,75.268,117.181,18
17,24,17,85,75.674,116.553,18
17,24,17,86,76.168,115.797,17
17,24,17,87,75.651,116.588,17
17,24,17,88,75.282,117.159,17
17,24,17,89,75.768,116.408,17
17,24,17,90,75.797,116.363,17
41,19,18,1,79.165,111.413,16
41,19,18,2,76.831,114.797,19
41,19,18,3,75.383,117.003,19
41,19,18,4,74.691,118.087,19
41,19,18,5,75.133,117.392,19
41,19,18,6,75.088,117.462,19
41,19,18,7,74.68,118.104,18
41,19,18,8,74.166,118.922,18
41,19,18,9,74.911,117.74,18
41,19,18,10,78.495,112.364,18
41,19,18,11,164.578,53.592,17
41,19,18,12,200.436,44.004,16
41,19,18,13,78.762,111.983,16
41,19,18,14,76.786,114.865,18
41,19,18,15,75.247,117.214,19
41,19,18,16,76.005,116.045,20
41,19,18,17,86.026,102.527,27
41,19,18,18,102.995,85.635,32
41,19,18,19,75.158,117.353,32
41,19,18,20,94.27,93.561,32
41,19,18,21,141.847,62.18,24
41,19,18,22,205.545,42.91,9
